Source (A)	Source (B)	Source (C)	Analytic	Clout	Authentic	Tone	WPS	Sixltr	posemo	negemo	anx	anger	sad	insight	cause	discrep	tentat	certain	differ	see	hear	feel	affiliation	achieve	power	reward	risk	swear	netspeak	assent	nonflu	filler	QMark	Exclam
ALERT! Tonight  Thu at 8:43 to 8:46 pm the Space Station is over Sydney to a height of 72�. Appears 35� above SW  disappears: 25� above ENE	HER	has_no_media	99.00	50.00	69.96	25.77	9.67	13.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.45	0.00	0.00	6.90	0.00	0.00	0.00	0.00	10.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.45
Don't forget Brian Greene is in Sydney tomorrow night! Grab your last minute tickets here | https://t.co/VUDmq8tEcF https://t.co/DTO0XOCkEI	HER	has_photo	62.61	65.56	43.37	25.77	12.50	16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	4.00
Don't forget! It's an all-science episode of #QandA tonight  with Brian Greene  Tamara Davis  Emma Johnston and more https://t.co/cX5DGs9Uww	HER	has_photo	80.75	33.83	1.00	25.77	12.00	20.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	4.17
LifePatch is a biohack group in Jakarta &amp; is heavily involved in the community and the government  which would be great to see here #ssf15	HER	has_no_media	88.07	88.48	1.00	91.14	25.00	28.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	4.00	0.00	0.00	8.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
That finishes up AW's talk and another awesome UTS forum of 'Science in Focus' #sydsciencefest	HER	has_no_media	92.84	73.40	35.37	99.00	16.00	25.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00
*walks on the stage with a beer* #sydsciencefest #kindathinky	HER	has_no_media	99.00	50.00	58.07	25.77	9.00	22.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
And we are done! Tomorrow is another science-filled day.  @Cmdr_Hadfield chatting  and a 'weird food' dinner hosted by TAFE @sydneyinstitute	HER	has_no_media	43.68	91.35	11.00	1.00	7.33	27.27	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55
MP: it's important for kids to see that you don't need to be a boy  white or exceptionally serious to be a scientist #ssf15	HER	has_no_media	71.61	79.76	1.00	25.77	24.00	16.67	4.17	4.17	0.00	0.00	0.00	0.00	0.00	4.17	4.17	0.00	4.17	8.33	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
The second speaker tonight is actually Dr Anne Dedousis-Wallace who is stepping in for Dr Rachael Murrihy #sydsciencefest	HER	has_no_media	86.18	50.00	50.35	25.77	19.00	47.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	5.26	0.00	0.00	0.00	10.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
(On a Big Bang question)MP: The name Big Bang was an insult used to discredit the theory. Similar to 'The God Particle' #ssf15	HER	has_no_media	99.00	94.50	6.70	1.00	12.50	16.00	0.00	4.00	0.00	4.00	0.00	4.00	4.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"MP encouraging children to get into physics and  astronomy - ""help us  we need you!"" #ssf15"	HER	has_no_media	69.57	99.00	1.00	99.00	7.50	26.67	6.67	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	26.67	0.00	13.33	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67
Gagarin by Public Service Broadcasting is your new favourite cosmonaut-history-themed funk song https://t.co/7ox21oFSIK	HER	has_video	86.59	93.30	3.37	96.76	20.00	35.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00
Tonight @austmus: the new #CitizenScience film MARATUS. Cool spiders  a Q&amp;A  and nibbles. https://t.co/DNBNPS5YVm https://t.co/DnCRjT1U3W	HER	has_photo	97.89	50.00	1.59	91.14	8.33	32.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	4.00	0.00	0.00	0.00	0.00
People think you can't go from Syd to working for a (or THE) European Space Agency.  Warwick did; it just takes dedication #sydsciencefest	HER	has_no_media	87.57	50.00	54.89	25.77	11.50	21.74	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	4.35	0.00	8.70	0.00	0.00	0.00	0.00	4.35	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
243 square m is the current average sized house built here #sydsciencefest #kindathinky	HER	has_no_media	82.00	50.00	1.40	25.77	13.00	30.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Tonight's topic is excess  excessive everything  more garbage  more beautiful  more gold  more whatever. #sydsciencefest #kindathinky	HER	has_no_media	54.96	73.40	1.00	99.00	8.00	50.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
@Sydney_Science YEAH you are!	HER	has_no_media	8.19	99.00	1.00	25.77	5.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	20.00
A board game about intestinal microbes? That takes guts. | via @AMNH https://t.co/4EBjYqFYRS #science #biology	HER	has_no_media	96.85	71.09	1.00	25.77	6.00	27.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	5.56	0.00	0.00	5.56	0.00	0.00	0.00	5.56	0.00
Say 'bye' to the gender binary: there's no such thing as a 'male' or 'female' brain | https://t.co/CzsUX5GLa3 https://t.co/9EL2dBVDst	HER	has_photo	75.78	63.97	1.06	25.77	28.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.57	0.00	3.57	0.00	3.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
Want to work in Antarctica? Yeah you do! Applications close tonight: https://t.co/MEI3dV4QRR https://t.co/oli7HVeqnF	HER	has_photo	92.84	82.96	2.82	25.77	7.00	23.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	9.52	4.76	0.00	0.00	4.76	4.76
This tweet is for Ada Lovelace  Margaret Hamilton  Grace Hopper and all the other #WomenInSTEM without whom tweeting wouldn't be possible.	LER	has_no_media	28.22	50.00	1.00	95.81	21.00	38.10	4.76	0.00	0.00	0.00	0.00	0.00	0.00	4.76	4.76	4.76	9.52	0.00	0.00	0.00	9.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
(The bottom photo is of MP and her husband - both scientists) #ssf15	LER	has_no_media	80.75	95.20	1.79	25.77	12.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	8.33	0.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
.@tarongazoo is holding a #citizenscience workshop for high schoolers tomorrow #sydsciencefest http://t.co/rWWe2PtFls	LER	has_no_media	97.17	50.00	7.84	25.77	16.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00
ML: Basic selection process-bacteria adapt and mutate and then pass genes on. That's what they do. But humans encourage this #sydsciencefest	LER	has_no_media	7.26	81.84	31.94	94.75	7.33	22.73	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Whoa! Ping pong practice with a ball made of water on the International @Space_Station https://t.co/gyAZAu2fKT https://t.co/0fEfLIxGqA	LER	has_photo	99.00	50.00	6.70	25.77	12.50	20.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	4.00	0.00	4.00
Alright  so how do these bacteria become immune to our antibiotics? #sydsciencefest	LER	has_no_media	1.00	95.20	1.79	99.00	6.00	33.33	8.33	0.00	0.00	0.00	0.00	8.33	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	8.33	0.00
ML: What this means is that any approaches to fix this has to span not just human use #sydsciencefest	LER	has_no_media	21.43	29.92	50.35	25.77	19.00	10.53	0.00	0.00	0.00	0.00	0.00	5.26	5.26	0.00	5.26	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Science? Science. SCIENCE? SCIENCE! Submissions for Sydney Science Festival close 7 March. https://t.co/UbbFxITihj https://t.co/wYwZp9dvmF	LER	has_photo	96.29	50.00	2.40	94.75	3.67	40.91	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	9.09	4.55
For Int'l Women's Day  Kogarah Library is hosting a free talk on Women in Science! Yeah! | https://t.co/wKhQUbxLmU https://t.co/P1x6GiWZnj	LER	has_photo	98.75	86.68	4.97	88.52	9.00	22.22	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.41	3.70	0.00	0.00	0.00	7.41
"RM: ""social media is making it more acceptable to love maths. I go to schools now and half the kids admit they love maths"" #ssf15"	LER	has_no_media	72.80	97.69	43.37	99.00	12.50	8.00	12.00	0.00	0.00	0.00	0.00	8.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Just a reminder that Aus scientist Barry Marshall drank a beaker of Helicobacter Pylori to prove bacteria cause stomach ulcers. #forscience?	LER	has_no_media	98.33	50.00	1.00	25.77	10.50	33.33	0.00	0.00	0.00	0.00	0.00	4.76	4.76	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00
No member of the clergy is allowed to walk into a sex club...without a good reason #sydsciencefest #kindathinky	LER	has_no_media	99.00	14.62	50.35	97.58	19.00	21.05	5.26	0.00	0.00	0.00	0.00	5.26	10.53	0.00	0.00	0.00	5.26	0.00	0.00	0.00	10.53	0.00	5.26	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Cool mathematical drawing activity from @CSIROhelix! The way to a maths lover's heart probably involves a protractor https://t.co/2Na0vsQNwX	LER	has_no_media	99.00	80.77	1.00	99.00	11.50	34.78	8.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	4.35	4.35	0.00	0.00	0.00	0.00	0.00	4.35	4.35	0.00	0.00	0.00	4.35
The Psychology of Food Cravings: a free talk @Sydney_Science about... mmm... I could really go for some chips... https://t.co/71z6abUqmR	LER	has_no_media	95.99	34.44	1.59	91.14	6.25	16.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	4.00	0.00	0.00	0.00
Let's start with how much Aussie's drink.  We don't win.  It's actually the Czechs (most beer)   #sydsciencefest #kindathinky	LER	has_no_media	9.47	86.68	4.97	98.27	6.00	22.22	5.56	0.00	0.00	0.00	0.00	0.00	5.56	0.00	5.56	0.00	5.56	0.00	0.00	0.00	11.11	5.56	5.56	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
[Hashtags for this are either #sydsciencefest or #researchequityUTS]	LER	has_no_media	37.39	1.00	74.76	25.77	8.00	37.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Tesla would be proud! New Wi-fi sends electricity as well as internet | via @sciencealert https://t.co/EdIbwuKYMO https://t.co/pAE53dUkcG	LER	has_photo	81.40	65.56	1.59	99.00	12.50	20.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	8.00	0.00	4.00	0.00	0.00	4.00
It's a big ball of wibbly-wobbly  timey-wimey impossibility https://t.co/GEYe5DjFO6	LER	has_no_media	92.84	50.00	43.37	25.77	15.00	13.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00
A fundamental quantum physics problem has been proved unsolvable | via @factormagazine https://t.co/GMdG8OmwKO https://t.co/25i8sdRgBt	LER	has_photo	92.84	50.00	1.00	1.00	22.00	36.36	0.00	4.55	0.00	0.00	0.00	4.55	0.00	4.55	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	9.09	0.00	0.00	0.00	0.00	0.00
Our hero @DoctorKarl is giving a FREE talk at @Sydney_Uni in April. Register now! | https://t.co/fNa5xgQS30 https://t.co/zwP2hFXf1P	LER	has_photo	92.84	94.50	20.24	99.00	8.33	16.00	12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	4.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	4.00
KS: These days we don't expect every student to want to be a scientist but we DO expect them to be science literate #ssf15	LER	has_no_media	37.39	89.42	1.00	25.77	24.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	4.17	4.17	0.00	0.00	0.00	8.33	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Tomorrow at 5:30 am  there'll be a planetary alignment to be enjoyed by those who like getting up early (or staying up very very very late).	LER	has_no_media	82.52	50.00	92.47	88.52	27.00	25.93	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.70	0.00	3.70	0.00	0.00	0.00	0.00	0.00	7.41	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
The prize was a Texas Hold'em kit...for the pool? #sydsciencefest #kindathinky	LER	has_no_media	99.00	50.00	1.00	99.00	6.50	15.38	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	7.69	0.00	0.00	7.69	0.00	0.00	0.00	7.69	0.00
Are you an Australian science researcher who loves talking? Apply for FameLab now! https://t.co/MqF03hVtts https://t.co/wKHyufbY7U	LER	has_photo	80.03	98.44	1.00	93.61	7.67	30.43	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	8.70	0.00	0.00	0.00	4.35	4.35
.@Sydney_Uni and @CoEPP are showing the film Particle Fever for free on campus tonight. An awesome film on the LHC! #sydsciencefest	LER	has_no_media	99.00	50.00	11.00	99.00	7.33	22.73	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	4.55
"Q: ""When you started getting into the media  how did medical colleagues react?"" #askdrkarl #sydsciencefest"	LER	has_no_media	32.98	97.69	43.37	25.77	7.50	40.00	0.00	0.00	0.00	0.00	0.00	0.00	13.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00
DK: And then if you do  stick to the facts and don't get angry. #askdrkarl #sydsciencefest	LER	has_no_media	11.24	50.00	1.00	1.00	8.00	12.50	0.00	6.25	0.00	6.25	0.00	0.00	0.00	6.25	6.25	6.25	6.25	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
The @Space_Station is over Sydney tonight from 8:33 PM to 8:39 PM!  Appears: 10� above NW  Disappears: 11� above SE https://t.co/KrDlMdDmHa	LER	has_photo	99.00	50.00	30.01	25.77	14.00	17.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.57	0.00	0.00	7.14	0.00	0.00	0.00	0.00	10.71	0.00	0.00	0.00	3.57	0.00	0.00	0.00	0.00	3.57
Yes  we have no bananas: Disease may kill off the most beloved banana | via @washingtonpost https://t.co/PIRtZsbMNf https://t.co/CbHhyFrD4e	LER	has_photo	88.07	78.82	1.59	25.77	25.00	24.00	4.00	4.00	0.00	4.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	8.00	4.00	0.00	0.00	0.00	0.00
A Scientific Approach to teaching Science: a recursive talk by Carl Wieman @Sydney_Science | https://t.co/NwTeeTWMC7 https://t.co/ezx7XokIWR	LER	has_photo	99.00	66.17	1.79	25.77	24.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	4.17	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00
Next month at Ultimo Library: Free science talks on Bizarre Sex and Swarm Intelligence | https://t.co/55jqWMoD1X https://t.co/u7uwsSJ1V0	LER	has_photo	95.99	65.56	20.24	99.00	25.00	24.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00
.@Sydney_Uni is getting into the #natsciwk spirit with heaps of events and also a list of USyd scientists to follow http://t.co/P4UxYySyzD	LER	has_no_media	98.86	50.00	1.40	25.77	26.00	15.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00
Doctors use Google Glass and Virtual Reality to unblock an artery | https://t.co/sMMbpXihD1 https://t.co/kAKG6Ra7ls	LER	has_photo	96.41	50.00	1.00	25.77	21.00	28.57	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	9.52	0.00	0.00	0.00	0.00	0.00
Speed meet some awesome scientists and #scicomm people  including @astropixie  @BecCrew and @sarahinscience  https://t.co/1BXcuTCyCY	LER	has_no_media	85.72	86.68	1.00	98.27	18.00	44.44	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	5.56	5.56	0.00	0.00	0.00	0.00
.@Cmdr_Hadfield is speaking tomorrow night for #ssf15! Enjoyed his chats about Trump on @QandA?  This will be even better.  We promise.	LER	has_no_media	43.68	98.80	2.40	99.00	5.50	22.73	13.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	4.55	0.00	9.09	4.55	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	4.55	4.55
Lots of #auspol folk joining in on science experiments today at school for #natsciwk  https://t.co/Vqwk5GrgXF	LER	has_no_media	99.00	50.00	50.35	25.77	19.00	26.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00
Fred Watson AM talks on Trailblazers in Astronomy  March 24 | via @AusGeo and @AustMus https://t.co/FxQNaq01Uf https://t.co/Q7dm5v1aH1	LER	has_photo	96.08	66.17	23.51	25.77	24.00	20.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00
"Audience member: ""How are we going to change the action/lackthereof on climate change in time?"" #askdrkarl #sydsciencefest"	LER	has_no_media	92.84	95.20	99.00	25.77	9.00	27.78	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00
'Bug'. 'Robot'. 'Cloud'. Where do these tech terms come from? | https://t.co/Vt6SsmhNgS https://t.co/ftRCBrN1Fq	LER	has_photo	77.33	50.00	3.37	25.77	4.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	5.00	0.00
Applications close tonight for the 2016 Sydney Science Festival! Submit your event at https://t.co/16XQ1sSuRm https://t.co/TJCopTWp13	LER	has_photo	98.02	79.76	23.51	92.40	12.00	20.83	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	4.17
Nice to see some smiling faces at @austmus for @Aus_ScienceWeek and #sydsciencefest. We have heaps of events for kids the coming week!	LER	has_no_media	99.00	90.38	9.25	99.00	11.50	17.39	8.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	4.35	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35
Economics &amp; Health: Policy Context of the New Frontier of Genomic Medicine | @Sydney_Science https://t.co/2xvng9nJHn https://t.co/jUAoCNG9jo	LER	has_photo	98.98	50.00	1.00	25.77	25.00	28.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00
Are you a Tech/Engineering/Maths person? Want to volunteer for @pintofscienceAU? Get in touch with them now at contact@pintofscience.com.au	LER	has_no_media	98.12	98.44	2.02	25.77	7.67	21.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	8.70	0.00
Mid-Show Game: Everyone's up to answer questions until the last one's standing #kindathinky #sydsciencefest http://t.co/uEqTUyDQ3S	LER	has_photo	98.46	84.14	93.30	25.77	20.00	30.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	5.00	5.00	0.00	5.00	0.00	0.00	5.00	0.00	5.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00
And the winning debater for our event is @all_isee!! Such a win for chemistry. #sydsciencefest	LER	has_no_media	92.84	89.42	1.00	99.00	5.33	25.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	6.25	12.50	12.50	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50
PR: The chances of the cat being alive is the same probability of you and me picking the same atom in the universe #sydsciencefest	LER	has_no_media	98.02	66.17	7.84	25.77	24.00	20.83	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
What percent of the Sun's heat do we eat in calories? | @xkcdComic's What If column is back! https://t.co/df65H8XQAr https://t.co/YWyE4yGkyH	LER	has_photo	65.78	64.46	4.97	25.77	9.00	18.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.70	3.70	0.00	3.70	0.00	0.00	0.00	3.70	0.00	0.00	0.00	0.00	0.00	7.41	0.00	0.00	0.00	3.70	3.70
This year  turn a new leaf... of a page of one of @nature's best science books from 2015 | https://t.co/ZNWIx2wHeQ https://t.co/tUd9K1RHr6	LER	has_photo	99.00	50.00	4.35	87.20	14.00	14.29	3.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.57	3.57	3.57	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
Into to biohacking in the @maasmuseum ThinkSpace Studio right now! #ssf15 http://t.co/BmNMwi6HgT	LER	has_photo	99.00	50.00	74.76	25.77	8.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	6.25
Tmrw night at @Sydney_Uni there will be a great talk about the intersection of current archaeology &amp; indigenous cultures #sydsciencefest	LER	has_no_media	96.41	82.96	37.24	95.81	21.00	28.57	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Texts ending in full stops are more likely to be read as insincere | via @ScienceDaily https://t.co/sUNc8mAgwd https://t.co/p7kEXxuIJq	LER	has_photo	95.99	50.00	43.37	1.00	25.00	16.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00
VIDEO: Brian Cox works through the physics of lightsabers | https://t.co/bOqO4QESYm https://t.co/U3KpPHxV9u	LER	has_photo	99.00	50.00	1.00	25.77	19.00	26.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	10.53	0.00	0.00	0.00	0.00	0.00
