Source (A)	Source (B)	Source (C)	Analytic	Clout	Authentic	Tone	WPS	Sixltr	posemo	negemo	anx	anger	sad	insight	cause	discrep	tentat	certain	differ	see	hear	feel	affiliation	achieve	power	reward	risk	swear	netspeak	assent	nonflu	filler	QMark	Exclam
Observations blog: Daily cosmobite: the upside down “v” - To the west or left of Orion  almost due north i... http://t.co/dTHBK3rjM1	HER	has_no_media	98.02	20.24	98.01	25.77	12.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	4.17	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
Go outside and see Jupiter at opposition. Look North East http://t.co/wPsP8Gcs2g http://t.co/we4O2cWj1S	HER	has_photo	96.54	50.00	74.76	25.77	10.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00
@KerrieDougherty @MarsRovers It was so exciting when Spirit Rover landed!  Very memorable. http://t.co/6mOCmPAScj	HER	has_no_media	6.99	50.00	6.20	98.87	5.67	29.41	5.88	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	5.88	0.00	0.00	0.00	0.00	5.88
Observations blog: Daily cosmobite: Earth closest to the Sun http://t.co/uRbin5KWcY	LER	has_no_media	99.00	50.00	89.63	25.77	14.00	28.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
Small asteroid entered our atmosphere  just hours ago- the first spotted for 2014. Thanks IAU Minor Planet Centre http://t.co/SO1Q841BcZ	HER	has_no_media	92.84	80.77	80.16	93.61	11.50	21.74	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	4.35	8.70	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: how far to the stars? - The closest star to Earth is the Sun at a distance of ... http://t.co/m8AEjLOxBZ	LER	has_no_media	99.00	50.00	83.83	25.77	8.67	19.23	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	3.85	0.00
Observations blog: Daily cosmobite: first Moon flyby anniversary http://t.co/xwqjAAFb7s	LER	has_no_media	92.84	50.00	63.54	25.77	13.00	30.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00
Observations blog: January 2014 night sky guide podcast  transcript and sky chart http://t.co/mLlsOx4Sdk	HER	has_no_media	85.18	50.00	66.34	25.77	17.00	29.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00
Tennis has been the sport of Sydney Obs astronomers so today we tweet Wimbledon: Australian in quarters http://t.co/SQ2UcmUEwG? via @abcnews	HER	has_no_media	87.83	89.42	7.84	25.77	12.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	4.17	0.00
Observations blog: Daily cosmobite: what if the Moon didn’t exist? http://t.co/3ORHOkOyK2	LER	has_no_media	54.96	3.05	7.84	25.77	8.00	18.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	6.25	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	6.25	0.00
Observations blog: Is there life in space 1? - An artist's concept of some of the multi-planet systems discovered ... http://t.co/r7ygYcyWch	HER	has_no_media	99.00	50.00	7.84	25.77	8.00	25.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	4.17	0.00
@royalsociety @EmilyWinterburn @AtheneDonald @ROGAstronomers : About Revealing Lives: Women in science 1830-2000 http://t.co/ogi8aW3YEY	LER	has_no_media	97.02	72.17	6.20	25.77	17.00	41.18	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Tunguska event anniversary http://t.co/bxbPTfH7jj	LER	has_no_media	92.84	50.00	74.76	25.77	12.00	41.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00
Observations blog: Revealing Lives: Women in science 1830-2000 http://t.co/QyjLtTd7pf	HER	has_no_media	97.54	76.25	13.15	25.77	14.00	28.57	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Jupiter and the Moon - The bright planet Jupiter can be seen low in the north-... http://t.co/XR1o17vGGG	LER	has_no_media	96.08	50.00	23.51	25.77	12.00	20.83	4.17	4.17	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
Saturn Night Fever with telescope viewing all hols! http://t.co/mtGv5AOMlo via @StarWalk app http://t.co/wPsP8FVp0g http://t.co/KRRnZ6xq4l	HER	has_photo	97.77	50.00	1.40	25.77	13.00	23.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	3.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.38	0.00	0.00	0.00	0.00	3.85
Observations blog: Daily cosmobite: new Moon - Tonight at 6:08 pm the Moon is new since it is in the same directio... http://t.co/3BXqBCO4dV	HER	has_no_media	97.54	50.00	74.76	25.77	14.00	17.86	0.00	0.00	0.00	0.00	0.00	0.00	3.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.57	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: the Water Snake - Hydra the Water Snake  the longest of all the 88 constellati... http://t.co/DaEr3lRNju	LER	has_no_media	99.00	50.00	2.02	25.77	11.50	21.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
Observations blog: July 2014 night sky guide podcast  transcript and sky chart http://t.co/tTdMJ1cre1	LER	has_no_media	85.18	50.00	66.34	25.77	17.00	23.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00
@sydney_sider and interesting clocks but what has happened to the Historic Foucault pendulum at QVB?	LER	has_no_media	84.57	26.60	74.76	99.00	16.00	31.25	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00
Observations blog: Daily cosmobite: Picasso approaches - Today at a distance of 217 million km the space rock or a... http://t.co/hM3PHwXZqD	LER	has_no_media	99.00	33.83	98.01	25.77	12.00	29.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	8.33	0.00	4.17	0.00	0.00	0.00
Observations blog: Harry watches the Sun rise on the Moon over a skeletal crater and a mysterious valley http://t.co/MBc6ll3Rjn	LER	has_no_media	99.00	50.00	27.39	25.77	23.00	21.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	4.35	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: a close pair - Visible high in the north-east  Spica is the brightest star i... http://t.co/IjsmLdHbV3	LER	has_no_media	98.02	33.83	91.31	25.77	12.00	20.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
@TrentGunthorpe nice image! Thanks for the tweet.	LER	has_no_media	99.00	92.33	1.00	99.00	3.50	14.29	28.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29
Observations blog: Daily cosmobite: Venus and the Moon - Early risers can see the brilliant planet Venus in the no... http://t.co/j7fauoQkmp	LER	has_no_media	96.08	33.83	23.51	92.40	12.00	16.67	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: the shortest day - At 8:51 pm the Sun is at its most northerly position for th... http://t.co/XSpVkG3cTE	HER	has_no_media	98.86	50.00	94.81	25.77	13.00	23.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00
Tomorrow is winter solstice (Southern Hemisphere) http://t.co/wVRbH91y6h	HER	has_no_media	79.25	50.00	85.21	25.77	11.00	45.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00
Wow! Blasting of the 3000-metre peak of Cerro Armazones in Chile for the largest optical telescope streaming here: http://t.co/FdYlu6a8sa	HER	has_no_media	99.00	50.00	7.84	92.40	12.00	29.17	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	4.17
Observations blog: Daily cosmobite: from what is the Universe made? http://t.co/sFVc2qHVOX	LER	has_no_media	92.84	50.00	10.08	25.77	7.50	26.67	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	6.67	0.00
Observations blog: Farewell to famous Australian comet hunter Bill Bradfield http://t.co/YynykkxR8j	HER	has_no_media	97.34	74.76	1.00	25.77	15.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00
'Most-watched' El Nino gathers pace in Pacific http://t.co/Lu2RFyrCK9 via @smh	HER	has_no_media	99.00	73.40	7.84	1.00	16.00	25.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: 1st US space woman anniversary http://t.co/eNsjZwIZkU	LER	has_no_media	83.00	98.33	52.86	25.77	14.00	28.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
@Supramanian @vivid @IDADarkSky go blues on the ground not in the sky! Give stargazers a chance.	LER	has_no_media	99.00	26.60	99.00	25.77	8.00	18.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	6.25	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25
Observations blog: Winter solstice 2014 is on Saturday 21 June http://t.co/pD1q0F9gON	HER	has_no_media	92.84	50.00	82.75	25.77	15.00	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00
Vale Australian comet hunter Bill Bradfield (1928-2014). 20th Century’s foremost visual comet hunter: 18-comets 1972 - 2004 @sydskywatch	HER	has_no_media	92.84	50.00	1.00	25.77	9.50	26.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: the Scorpion - The winter constellation of Scorpius the Scorpion is prominent ... http://t.co/Sv7nSAGKPP	LER	has_no_media	99.00	50.00	3.37	25.77	10.00	40.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00
Shame Sydney! Light pollutes the sky from the Bridge after @Vivid closes @IDADarkSky http://t.co/zOwqux8fC9	HER	has_photo	99.00	50.00	23.51	1.00	9.00	16.67	0.00	5.56	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	5.56
Observations blog: Daily cosmobite: anniversary 1st space woman http://t.co/6oedPhbc5v	HER	has_no_media	92.84	76.25	52.86	25.77	14.00	28.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
@lebribri nice image thanks!	LER	has_no_media	92.84	50.00	1.00	99.00	4.00	25.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00
Good morning Venus! Brightest object before sunrise - except the moon via @StarWalk app http://t.co/wPsP8FVp0g http://t.co/hZb7slP6Pu	HER	has_photo	99.00	33.19	54.89	93.61	11.50	26.09	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	4.35	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	13.04	0.00	0.00	0.00	0.00	4.35
It's getting closer: checkout the astronomical School holiday program http://t.co/fZkVtL8l7D	HER	has_no_media	83.00	50.00	1.06	25.77	14.00	42.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
@Justin_Doyle hope the adults did as well?	LER	has_no_media	71.61	89.42	1.00	99.00	8.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	12.50	0.00
Climatologist warns El Nino weather pattern looming http://t.co/dJ7nqcRxfy via @ABCNews	LER	has_no_media	97.54	50.00	1.06	1.00	14.00	42.86	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	7.14	0.00	7.14	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: zodiac constellations - These are the constellations that the sun passes throu... http://t.co/8rYIyjcqU3	LER	has_no_media	86.96	50.00	13.15	25.77	10.50	23.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Canopus again - In the early evening this bright star is in the south-west. It... http://t.co/GdTstePpnq	LER	has_no_media	92.84	50.00	98.01	92.40	8.00	20.83	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
@galaxyinvader great	LER	has_no_media	92.84	50.00	1.00	99.00	2.00	50.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Nasa is launching a spacecraft resembling a flying saucer igniting the popular imagination. http://t.co/5rR84cyiyq	LER	has_no_media	98.60	70.08	19.27	97.58	9.50	36.84	5.26	0.00	0.00	0.00	0.00	5.26	10.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00
Astronomical clock  Beauvais predicts Mont St Michel tides  star maps at Zenith and Nadar  and local Solar Eclipses. http://t.co/Tv0KM5afPi	HER	has_photo	87.57	50.00	27.39	25.77	11.50	21.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Canopus - This bright star is in the south-west in the early evening. We can l... http://t.co/JHOHSVHXxQ	HER	has_no_media	92.84	78.82	87.83	91.14	8.33	20.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00
Last chance to see the fabulous Cosmos in Australia on  Nat Geo channel.  Don't miss it!  Fri 13 June @ 7.30pm Sun 15th June @ 12.30pm	HER	has_no_media	95.89	35.01	83.83	25.77	8.67	11.54	3.85	3.85	0.00	0.00	3.85	0.00	0.00	0.00	3.85	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85
Observations blog: How do we know that the Earth goes around the Sun and not the Sun around the Earth? http://t.co/Mfz73W7e1J	HER	has_no_media	72.80	50.00	99.00	25.77	12.50	8.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	4.00	0.00
Observations blog: Daily cosmobite: Venus balloon anniversary http://t.co/E2cBaNavXq	HER	has_no_media	92.84	50.00	23.51	25.77	12.00	41.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Saturn and the Moon - The ringed planet Saturn can be seen in the eastern sky ... http://t.co/3jm5X4efIC	HER	has_no_media	95.89	50.00	17.46	25.77	13.00	11.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: how massive is a star? - Our own Sun  described by astronomers as a yellow dwa... http://t.co/d6MTqMvdP5	LER	has_no_media	87.83	79.76	7.84	25.77	8.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	4.17	0.00	0.00	4.17	0.00	4.17	0.00	0.00	0.00	4.17	0.00	0.00	0.00	4.17	0.00
Observations blog: Edinburgh Timeball – still operating since 1853 http://t.co/8xBB73LxrO	HER	has_no_media	92.84	50.00	52.86	25.77	14.00	28.57	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
@MuseumsOfSydney thanks  much appreciated!	HER	has_no_media	92.84	50.00	74.76	99.00	4.00	50.00	50.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00
Mars and Moon looked great tonight in the North + South Hemisphere Stargazingvia @StarWalk app http://t.co/YAGSaOHhtB http://t.co/30w54fAA62	HER	has_photo	95.89	50.00	17.46	89.84	26.00	19.23	3.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	11.54	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: famous astronomer’s birthday http://t.co/6SrZtCH7QO	LER	has_no_media	92.84	50.00	17.46	25.77	13.00	38.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Mars and the Moon - The red planet Mars is high in the north-west sky each eve... http://t.co/ygcgVySu5t	LER	has_no_media	97.77	50.00	83.83	25.77	13.00	11.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: how can we weigh a star? http://t.co/anRRSHjFKN	LER	has_no_media	51.43	90.87	1.00	25.77	7.50	20.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	6.67	0.00
First quarter Moon over Russian ogee dome tonight. http://t.co/EayahToWoE	LER	has_photo	97.77	50.00	63.54	25.77	6.50	30.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	7.69	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Sydney Observatory turns 156 http://t.co/a6I9DdUHFK	HER	has_no_media	92.84	50.00	17.46	25.77	13.00	30.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Beta Centauri - This star is one of the two pointers to the Southern Cross  th... http://t.co/80QtHqJy4l	LER	has_no_media	97.89	50.00	1.59	25.77	12.50	24.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00
Indigenous-owned land must deliver lasting benefits for future generations http://t.co/oeu4QzGssU via @smh	LER	has_no_media	97.02	50.00	91.95	25.77	17.00	35.29	5.88	5.88	0.00	0.00	0.00	0.00	0.00	5.88	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	11.76	0.00	0.00	0.00	0.00	0.00
Observations blog: Can we see the Sun from opposite sides of the Earth at the same time? http://t.co/PydWxEhjoJ	HER	has_no_media	99.00	67.52	85.21	25.77	11.00	13.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	4.55	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	4.55	0.00
Observations blog: Daily cosmobite: Alpha Centauri - The brightest of the two pointer stars to the Southern Cross ... http://t.co/19h61aG0N1	LER	has_no_media	99.00	50.00	1.59	25.77	12.50	24.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: the Southern Cross - This is the best-known star group or constellation in the... http://t.co/HpvkiZyLN6	LER	has_no_media	96.18	50.00	54.89	93.61	11.50	21.74	4.35	0.00	0.00	0.00	0.00	4.35	0.00	0.00	4.35	0.00	4.35	0.00	0.00	0.00	4.35	4.35	4.35	4.35	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Jupiter and the Moon - The giant planet Jupiter can be seen low in the north-w... http://t.co/peGlgb5ZsL	LER	has_no_media	95.99	50.00	43.37	1.00	12.50	20.00	0.00	4.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00
an example of the way scientist check on their work + self-correct if necessary - this was found to be a false alarm: http://t.co/vjOGoV591k	LER	has_no_media	95.79	64.46	4.97	1.00	27.00	18.52	0.00	3.70	3.70	0.00	0.00	3.70	0.00	3.70	3.70	7.41	3.70	0.00	0.00	0.00	0.00	3.70	0.00	0.00	3.70	0.00	3.70	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: astronomer’s anniversary http://t.co/f7VaGdWnkZ	LER	has_no_media	92.84	50.00	31.94	25.77	11.00	45.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Mercury and the Moon - The elusive planet Mercury has been visible low in the ... http://t.co/bzs6yvTvDV	HER	has_no_media	96.18	50.00	9.25	1.00	11.50	30.43	0.00	4.35	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
Observations blog: Toner visits the former home of the Royal Greenwich Observatory at Herstmonceaux http://t.co/jcnDDU8Dis	LER	has_no_media	99.00	70.08	19.27	25.77	19.00	26.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: our shaking star - Did you know that our nearest star  the Sun  not only shows... http://t.co/CQAUe0dhkN	HER	has_no_media	37.39	95.20	48.89	1.00	12.00	20.83	0.00	4.17	4.17	0.00	0.00	4.17	0.00	0.00	0.00	0.00	4.17	4.17	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
